date,region,state_po,candidate,party,voteshare,candidatevotes,totalvotes,ev,version
11/06/2012,Nevada,NV,Johnson,libertarian,1.0806784390463100,,,,20171015
11/06/2012,Nevada,NV,Goode,independent american,0.31923761328501400,,,,20171015
11/06/2012,New Hampshire,NH,Obama,democrat,51.97968415071200,,,,20171015
11/06/2012,New Hampshire,NH,Romney,republican,46.403796492688900,,,,20171015
11/06/2012,New Hampshire,NH,Johnson,libertarian,1.1550384543976400,,,,20171015
11/06/2012,New Hampshire,NH,Goode,constitution party,0.099581980724979300,,,,20171015
11/06/2012,New Jersey,NJ,Obama,democrat,58.342354910637600,,,,20171015
11/06/2012,New Jersey,NJ,Romney,republican,40.623564827144400,,,,20171015
11/06/2012,New Jersey,NJ,Johnson,libertarian,0.57812301171444600,,,,20171015
11/06/2012,New Jersey,NJ,Stein,green,0.27170544776843400,,,,20171015
11/06/2012,New Jersey,NJ,Goode,constitution party,0.056699204809455800,,,,20171015
11/06/2012,New Jersey,NJ,Anderson,justice,0.047354692140907600,,,,20171015
11/06/2012,New Jersey,NJ,Boss,nsa did 911,0.028143473,,,,20171015
11/06/2012,New Jersey,NJ,Harris,socialist workers,0.019486057,,,,20171015
11/06/2012,New Jersey,NJ,Miller,american third position,0.018249283564458900,,,,20171015
11/06/2012,New Jersey,NJ,Lindsay,socialism and liberation party,0.014319091471510600,,,,20171015
11/06/2012,New Mexico,NM,Obama,democrat,52.992760520466800,,,,20171015
11/06/2012,New Mexico,NM,Romney,republican,42.843326639090100,,,,20171015
11/06/2012,New Mexico,NM,Johnson,libertarian,3.5454821513783600,,,,20171015
11/06/2012,New Mexico,NM,Stein,green,0.34334577765075400,,,,20171015
11/06/2012,New Mexico,NM,Goode,constitution party,0.12529377690562600,,,,20171015
11/06/2012,New York,NY,Obama,democrat,61.31132103,,,,20171015
11/06/2012,New York,NY,Romney,republican,31.52456513,,,,20171015
11/06/2012,New York,NY,Romney,conservative,3.715278659,,,,20171015
11/06/2012,New York,NY,Obama,working families,2.093364959,,,,20171015
11/06/2012,New York,NY,Johnson,libertarian,0.667696692,,,,20171015
11/06/2012,New York,NY,Stein,green,0.56510064,,,,20171015
11/06/2012,New York,NY,Goode,constitution party,0.088899564,,,,20171015
11/06/2012,New York,NY,Lindsay,socialism and liberation party,0.028910081,,,,20171015
11/06/2012,North Carolina,NC,Romney,republican,50.39306410214300,,,,20171015
11/06/2012,North Carolina,NC,Obama,democrat,48.350968577067600,,,,20171015
11/06/2012,North Carolina,NC,Johnson,libertarian,0.98804271878104600,,,,20171015
11/06/2012,North Dakota,ND,Romney,republican,58.315682558557200,,,,20171015
11/06/2012,North Dakota,ND,Obama,democrat,38.697310888979700,,,,20171015
11/06/2012,North Dakota,ND,Johnson,libertarian,1.6220133031102500,,,,20171015
11/06/2012,North Dakota,ND,Stein,green,0.4217606183345100,,,,20171015
11/06/2012,North Dakota,ND,Goode,constitution party,0.36725998042931600,,,,20171015
11/06/2012,Ohio,OH,Obama,democrat,50.666747658319900,,,,20171015
11/06/2012,Ohio,OH,Romney,republican,47.688440878422600,,,,20171015
11/06/2012,Ohio,OH,Johnson,libertarian,0.88684068404260200,,,,20171015
11/06/2012,Ohio,OH,Stein,green,0.33281835543222800,,,,20171015
11/06/2012,Ohio,OH,Duncan,independent,0.22401717883136200,,,,20171015
11/06/2012,Ohio,OH,Goode,constitution party,0.14605375337181500,,,,20171015
11/06/2012,Ohio,OH,Alexander,socialist,0.053164211293605100,,,,20171015
11/06/2012,Oklahoma,OK,Romney,republican,66.772319743016600,,,,20171015
11/06/2012,Oklahoma,OK,Obama,democrat,33.227680256983400,,,,20171015
11/06/2012,Oregon,OR,Obama,democrat,54.23932665276900,,,,20171015
11/06/2012,Oregon,OR,Romney,republican,42.149871176513300,,,,20171015
11/06/2012,Oregon,OR,Johnson,libertarian,1.3463032409865500,,,,20171015
11/06/2012,Oregon,OR,Stein,pacific green,1.085750054491500,,,,20171015
11/06/2012,Oregon,OR,Christensen,constitution party,0.24769878218491300,,,,20171015
11/06/2012,Oregon,OR,Anderson,progressive,0.18912740950219900,,,,20171015
11/06/2012,Pennsylvania,PA,Obama,democrat,52.076857702140700,,,,20171015
11/06/2012,Pennsylvania,PA,Romney,republican,46.680866033674400,,,,20171015
11/06/2012,Pennsylvania,PA,Johnson,libertarian,0.87061392815097100,,,,20171015
11/06/2012,Pennsylvania,PA,Stein,green,0.37166233603388300,,,,20171015
11/06/2012,Rhode Island,RI,Obama,democrat,62.700958863263900,,,,20171015
11/06/2012,Rhode Island,RI,Romney,republican,35.24366157081400,,,,20171015
11/06/2012,Rhode Island,RI,Johnson,libertarian,0.98374842225854100,,,,20171015
11/06/2012,Rhode Island,RI,Stein,green,0.542765481,,,,20171015
11/06/2012,Rhode Island,RI,Goode,constitution party,0.096401964806557100,,,,20171015
11/06/2012,Rhode Island,RI,Anderson,justice,0.093263296184948300,,,,20171015
11/06/2012,Rhode Island,RI,Lindsay,socialism and liberation party,0.029593161289454700,,,,20171015
11/06/2012,South Carolina,SC,Romney,republican,54.561131255861400,,,,20171015
11/06/2012,South Carolina,SC,Obama,democrat,44.088033407361500,,,,20171015
11/06/2012,South Carolina,SC,Johnson,libertarian,0.83095822145105300,,,,20171015
11/06/2012,South Carolina,SC,Stein,green,0.27727458329896700,,,,20171015
11/06/2012,South Carolina,SC,Goode,constitution party,0.24260253202709800,,,,20171015
11/06/2012,South Dakota,SD,Romney,republican,57.889311875541100,,,,20171015
11/06/2012,South Dakota,SD,Obama,democrat,39.866140758352500,,,,20171015
11/06/2012,South Dakota,SD,Johnson,libertarian,1.5928425161139600,,,,20171015
11/06/2012,South Dakota,SD,Goode,constitution party,0.65170484999244100,,,,20171015
11/06/2012,Tennessee,TN,Romney,republican,59.478714719937600,,,,20171015
11/06/2012,Tennessee,TN,Obama,democrat,39.075814993795200,,,,20171015
11/06/2012,Tennessee,TN,Stein,green,0.2649906836352900,,,,20171015
11/06/2012,Tennessee,TN,Goode,constitution party,0.24493843389895900,,,,20171015
11/06/2012,Texas,TX,Romney,republican,57.166977468056400,,,,20171015
11/06/2012,Texas,TX,Obama,democrat,41.383358283760900,,,,20171015
11/06/2012,Texas,TX,Johnson,libertarian,1.1081017146804500,,,,20171015
11/06/2012,Texas,TX,Stein,green,0.30844958206001100,,,,20171015
11/06/2012,Utah,UT,Romney,republican,72.790533102689100,,,,20171015
11/06/2012,Utah,UT,Obama,democrat,24.749665827960400,,,,20171015
11/06/2012,Utah,UT,Johnson,libertarian,1.2356502594747600,,,,20171015
11/06/2012,Utah,UT,Anderson,justice,0.52435524453530400,,,,20171015
11/06/2012,Utah,UT,Stein,green,0.37515725743041400,,,,20171015
11/06/2012,Utah,UT,Goode,constitution party,0.2821788016983800,,,,20171015
11/06/2012,Vermont,VT,Obama,democrat,66.570550302382300,,,,20171015
11/06/2012,Vermont,VT,Romney,republican,30.972635236726900,,,,20171015
11/06/2012,Vermont,VT,Johnson,libertarian,1.1650907146914400,,,,20171015
11/06/2012,Vermont,VT,Anderson,justice,0.37689197768051100,,,,20171015
11/06/2012,Vermont,VT,Lindsay,socialism and liberation party,0.23221624511343500,,,,20171015
11/06/2012,Virginia,VA,Obama,democrat,51.156456796218600,,,,20171015
11/06/2012,Virginia,VA,Romney,republican,47.283102896389100,,,,20171015
11/06/2012,Virginia,VA,Johnson,libertarian,0.80986091801014300,,,,20171015
11/06/2012,Virginia,VA,Goode,constitution party,0.33877382968274100,,,,20171015
11/06/2012,Virginia,VA,Stein,green,0.22381695731911500,,,,20171015
11/06/2012,Washington,WA,Obama,democrat,56.163398299672800,,,,20171015
11/06/2012,Washington,WA,Romney,republican,41.294621432109100,,,,20171015
11/06/2012,Washington,WA,Johnson,libertarian,1.3502410481981200,,,,20171015
11/06/2012,Washington,WA,Stein,green,0.66958543805246900,,,,20171015
11/06/2012,Washington,WA,Goode,constitution party,0.28318524045309600,,,,20171015
11/06/2012,Washington,WA,Anderson,justice,0.15824587044187300,,,,20171015
11/06/2012,Washington,WA,Lindsay,socialism and liberation party,0.042169037048602500,,,,20171015
11/06/2012,Washington,WA,Harris,socialist workers,0.038553634,,,,20171015
11/06/2012,West Virginia,WV,Romney,republican,62.295842419433300,,,,20171015
11/06/2012,West Virginia,WV,Obama,democrat,35.539304156387300,,,,20171015
11/06/2012,West Virginia,WV,Johnson,libertarian,0.93998251889063600,,,,20171015
11/06/2012,West Virginia,WV,Stein,mountain party,0.65718231961792100,,,,20171015
11/06/2012,Wisconsin,WI,Obama,democrat,52.82776165,,,,20171015
11/06/2012,Wisconsin,WI,Romney,republican,45.88549077,,,,20171015
11/06/2012,Wisconsin,WI,Goode,constitution party,0.160668276,,,,20171015
11/06/2012,Wyoming,WY,Romney,republican,68.64262169,,,,20171015
11/06/2012,Wyoming,WY,Obama,democrat,27.81888774,,,,20171015
11/06/2012,Wyoming,WY,Johnson,libertarian,2.13843195,,,,20171015
11/06/2012,Wyoming,WY,Goode,constitution party,0.582989709,,,,20171015
11/06/2012,National Popular Vote,NPV,Obama,democrat,51.06370658,,,,20210915
11/06/2012,National Popular Vote,NPV,Romney,republican,47.20402097,,,,20210915
11/06/2012,National Popular Vote,NPV,Johnson,libertarian,0.988470347,,,,20210915
11/06/2012,National Popular Vote,NPV,Stein,green,0.363811061,,,,20210915
11/08/2016,Alabama,AL,Trump,republican,62.083092364409100,,,,20171015
11/08/2016,Alabama,AL,Clinton,democrat,34.357945757973600,,,,20171015
11/08/2016,Alabama,AL,Johnson,libertarian,2.0941690857748900,,,,20171015
11/08/2016,Alabama,AL,Stein,green,0.44226824126907600,,,,20171015
11/08/2016,Alaska,AK,Trump,republican,51.281512077537300,,,,20171015
11/08/2016,Alaska,AK,Clinton,democrat,36.55087129011200,,,,20171015
11/08/2016,Alaska,AK,Johnson,libertarian,5.8771280068297100,,,,20171015
11/08/2016,Alaska,AK,Stein,green,1.8000175764575900,,,,20171015
11/08/2016,Alaska,AK,Castle,constitution party,1.2134033043740300,,,,20171015
11/08/2016,Alaska,AK,De La Fuente,no party affiliation,0.38919298950434400,,,,20171015
11/08/2016,Arizona,AZ,Trump,republican,48.671616472321100,,,,20171015
11/08/2016,Arizona,AZ,Clinton,democrat,45.126021844693200,,,,20171015
11/08/2016,Arizona,AZ,Johnson,libertarian,4.1321485408048100,,,,20171015
11/08/2016,Arizona,AZ,Stein,green,1.3347375702685200,,,,20171015
11/08/2016,Arizona,AZ,Castle,constitution party,0.041116679,,,,20171015
11/08/2016,Arizona,AZ,De La Fuente,american delta party,0.001127017,,,,20171015
11/08/2016,Arizona,AZ,Tittle,we the people,0.000466352,,,,20171015
11/08/2016,Arkansas,AR,Trump,republican,60.574102163828300,,,,20171015
11/08/2016,Arkansas,AR,Clinton,democrat,33.653124129360900,,,,20171015
11/08/2016,Arkansas,AR,Johnson,libertarian,2.6382519557593700,,,,20171015
11/08/2016,Arkansas,AR,McMullin,better for america,1.1723500510774900,,,,20171015
11/08/2016,Arkansas,AR,Stein,green,0.83784775811822600,,,,20171015
11/08/2016,Arkansas,AR,Hedges,prohibition,0.41649161754235500,,,,20171015
11/08/2016,Arkansas,AR,Castle,constitution party,0.40800081370203500,,,,20171015
11/08/2016,Arkansas,AR,Kahn,independent,0.29983151061129400,,,,20171015
11/08/2016,California,CA,Clinton,democrat,61.726399604557900,,,,20171015
11/08/2016,California,CA,Trump,republican,31.617106538439400,,,,20171015
11/08/2016,California,CA,Johnson,libertarian,3.3740915602229500,,,,20171015
11/08/2016,California,CA,Stein,green,1.9649200248632100,,,,20171015
11/08/2016,California,CA,La Riva,peace & freedom,0.46610413003614900,,,,20171015
11/08/2016,Colorado,CO,Clinton,democrat,48.156980382847400,,,,20171015
11/08/2016,Colorado,CO,Trump,republican,43.25139737143100,,,,20171015
11/08/2016,Colorado,CO,Johnson,libertarian,5.1837984044428100,,,,20171015
11/08/2016,Colorado,CO,Stein,green,1.3825164915006700,,,,20171015
11/08/2016,Colorado,CO,Castle,american constitution party,0.42079403788189400,,,,20171015
11/08/2016,Colorado,CO,Keniston,veterans party of america,0.18084899756134400,,,,20171015
11/08/2016,Colorado,CO,De La Fuente,american delta party,0.045140312637129400,,,,20171015
11/08/2016,Colorado,CO,Kopitke,independent american,0.039421340757206300,,,,20171015
11/08/2016,Colorado,CO,Maldonado,independent people of colorado,0.031364424398069200,,,,20171015
11/08/2016,Colorado,CO,Maturen,american solidarity party,0.031004740632036300,,,,20171015
11/08/2016,Colorado,CO,Silva,nutrition party,0.027012250829071100,,,,20171015
11/08/2016,Colorado,CO,Hoefling,america's party,0.025537547388336200,,,,20171015
11/08/2016,Colorado,CO,La Riva,socialism and liberation party,0.019099207976347200,,,,20171015
11/08/2016,Colorado,CO,Kennedy,socialist workers,0.016257706224687300,,,,20171015
11/08/2016,Colorado,CO,Kotlikoff,kotlikoff for president,0.014099603628489800,,,,20171015
11/08/2016,Colorado,CO,Lyttle,nonviolent resistance/pacifist,0.013739919862456900,,,,20171015
11/08/2016,Colorado,CO,Atwood,approval voting party,0.012121342915308900,,,,20171015
11/08/2016,Colorado,CO,Soltysik,socialist party usa,0.00974743,,,,20171015
11/08/2016,Colorado,CO,Hedges,prohibition,0.00665415,,,,20171015
11/08/2016,Connecticut,CT,Clinton,democrat,54.566301096709900,,,,20171015
11/08/2016,Connecticut,CT,Trump,republican,40.926914378814800,,,,20171015
11/08/2016,Connecticut,CT,Johnson,libertarian,2.9591712666877400,,,,20171015
11/08/2016,Connecticut,CT,Stein,green,1.3885781679352200,,,,20171015
11/08/2016,Delaware,DE,Clinton,democrat,53.353336805634200,,,,20171015
11/08/2016,Delaware,DE,Trump,republican,41.922824339319300,,,,20171015
11/08/2016,Delaware,DE,Johnson,libertarian,3.3417876310604900,,,,20171015
11/08/2016,Delaware,DE,Stein,green,1.3820512239860500,,,,20171015
11/08/2016,District of Columbia,DC,Clinton,democrat,90.86382153,,,,20171015
11/08/2016,District of Columbia,DC,Trump,republican,4.087474459,,,,20171015
11/08/2016,District of Columbia,DC,Johnson,libertarian,1.57613375,,,,20171015
11/08/2016,District of Columbia,DC,Stein,green,1.367953018,,,,20171015
11/08/2016,Florida,FL,Trump,republican,49.021941416590700,,,,20171015
11/08/2016,Florida,FL,Clinton,democrat,47.823315805805100,,,,20171015
11/08/2016,Florida,FL,Johnson,libertarian,2.1978996052988700,,,,20171015
11/08/2016,Florida,FL,Stein,green,0.68363835860976800,,,,20171015
11/08/2016,Florida,FL,Castle,constitution party,0.17489311880768200,,,,20171015
11/08/2016,Florida,FL,De La Fuente,reform party,0.096687497790614200,,,,20171015
11/08/2016,Georgia,GA,Trump,republican,50.37839793,,,,20171015
11/08/2016,Georgia,GA,Clinton,democrat,45.28676759,,,,20171015
11/08/2016,Georgia,GA,Johnson,libertarian,3.021733495,,,,20171015
11/08/2016,Hawaii,HI,Clinton,democrat,62.22149173,,,3,20171015
11/08/2016,Hawaii,HI,Trump,republican,30.03867701,,,,20171015
11/08/2016,Hawaii,HI,Johnson,libertarian,3.719427328,,,,20171015
11/08/2016,Hawaii,HI,Stein,green,2.96943374,,,,20171015
11/08/2016,Hawaii,HI,Castle,constitution party,1.050970189,,,,20171015
11/08/2016,Hawaii,HI,Sanders,independent,0,,,1,JJCooley
11/08/2016,Idaho,ID,Trump,republican,59.261432369196900,,,,20171015
11/08/2016,Idaho,ID,Clinton,democrat,27.492013820979200,,,,20171015
11/08/2016,Idaho,ID,McMullin,independent,8.8008054994168800,,,,20171015
11/08/2016,Idaho,ID,Johnson,libertarian,4.104425176,,,,20171015
11/08/2016,Idaho,ID,Castle,constitution party,0.34132313420402600,,,,20171015
11/08/2016,Illinois,IL,Clinton,democrat,55.825366698793300,,,,20171015
11/08/2016,Illinois,IL,Trump,republican,38.761753073825300,,,,20171015
11/08/2016,Illinois,IL,Johnson,libertarian,3.7857649630880900,,,,20171015
11/08/2016,Illinois,IL,Stein,green,1.3872131180704400,,,,20171015
11/08/2016,Indiana,IN,Trump,republican,56.940033448411300,,,,20171015
11/08/2016,Indiana,IN,Clinton,democrat,37.77483968675200,,,,20171015
11/08/2016,Indiana,IN,Johnson,libertarian,4.8992708480349600,,,,20171015
11/08/2016,Indiana,IN,Castle,constitution party,0.070823756708512500,,,,20171015
11/08/2016,Indiana,IN,Soltysik,socialist party usa,0.002084127,,,,20171015
11/08/2016,Iowa,IA,Trump,republican,51.162061344677400,,,,20171015
11/08/2016,Iowa,IA,Clinton,democrat,41.752513445496200,,,,20171015
11/08/2016,Iowa,IA,Johnson,libertarian,3.7804519730706800,,,,20171015
11/08/2016,Iowa,IA,McMullin,nominated by petition,0.78986701414172400,,,,20171015
11/08/2016,Iowa,IA,Stein,green,0.73321069507786300,,,,20171015
11/08/2016,Iowa,IA,Castle,constitution party,0.34076827757125200,,,,20171015
11/08/2016,Iowa,IA,Kahn,new independent party iowa,0.14352508335568900,,,,20171015
11/08/2016,Iowa,IA,Vacek,legal marijuana now,0.14346120926429800,,,,20171015
11/08/2016,Iowa,IA,La Riva,socialism and liberation party,0.020631331519309100,,,,20171015
11/08/2016,Kansas,KS,Trump,republican,56.654581805839600,,,,20171015
11/08/2016,Kansas,KS,Clinton,democrat,36.052370732234500,,,,20171015
11/08/2016,Kansas,KS,Johnson,libertarian,4.6779725127110600,,,,20171015
11/08/2016,Kansas,KS,Stein,independent,1.9846302184562300,,,,20171015
11/08/2016,Kentucky,KY,Trump,republican,62.519638551900100,,,,20171015
11/08/2016,Kentucky,KY,Clinton,democrat,32.682188333647800,,,,20171015
11/08/2016,Kentucky,KY,Johnson,libertarian,2.7935466536115400,,,,20171015
11/08/2016,Kentucky,KY,McMullin,independent,1.1838999994283200,,,,20171015
11/08/2016,Kentucky,KY,Stein,green,0.72307290131897300,,,,20171015
11/08/2016,Kentucky,KY,De La Fuente,american delta party,0.058623318672306600,,,,20171015
11/08/2016,Louisiana,LA,Trump,republican,58.088684653568800,,,,20171015
11/08/2016,Louisiana,LA,Clinton,democrat,38.44956609851400,,,,20171015
11/08/2016,Louisiana,LA,Johnson,libertarian,1.871729967787600,,,,20171015
11/08/2016,Louisiana,LA,Stein,green,0.69151201163904800,,,,20171015
11/08/2016,Maine,ME,Clinton,democrat,46.345214097308900,,,,20171015
11/08/2016,Maine,ME,Trump,republican,43.476678084498900,,,,20171015
11/08/2016,Maine,ME,Johnson,libertarian,4.9365714374549800,,,,20171015
11/08/2016,Maine,ME,Stein,green,1.8462427386214700,,,,20171015
11/08/2016,Maine 1st CD,ME-1,Trump,republican,39.15,,,,JJCooley
11/08/2016,Maine 1st CD,ME-1,Clinton,democrat,53.96,,,,JJCooley
11/08/2016,Maine 2nd CD,ME-2,Trump,republican,51.26,,,,JJCooley
11/08/2016,Maine 2nd CD,ME-2,Clinton,democrat,40.97,,,,JJCooley
11/08/2016,Maryland,MD,Clinton,democrat,60.325744235192800,,,,20171015
11/08/2016,Maryland,MD,Trump,republican,33.909304728547700,,,,20171015
11/08/2016,Maryland,MD,Johnson,libertarian,2.8620005565450500,,,,20171015
11/08/2016,Maryland,MD,Stein,green,1.2923134225866700,,,,20171015
11/08/2016,Maryland,MD,Trump,republican,0.009311703,,,,20171015
11/08/2016,Maryland,MD,Clinton,democrat,0.002804297,,,,20171015
11/08/2016,Massachusetts,MA,Clinton,democrat,60.00506459,,,,20171015
11/08/2016,Massachusetts,MA,Trump,republican,32.80835814,,,,20171015
11/08/2016,Massachusetts,MA,Johnson,libertarian,4.150859868,,,,20171015
11/08/2016,Massachusetts,MA,Stein,green,1.433393703,,,,20171015
11/08/2016,Michigan,MI,Trump,republican,47.497564219996100,,,,20171015
11/08/2016,Michigan,MI,Clinton,democrat,47.274530950866800,,,,20171015
