date,state,county,candidate,party,candidatevotes,totalvotes
11/05/1912,OK,Wagoner,Roosevelt,independent,0,1724
11/05/1912,OK,Wagoner,Debs,independent,270,1724
11/05/1912,OK,Wagoner,Chafin,independent,11,1724
11/05/1912,OK,Wagoner,Other,other,0,1724
11/05/1912,OK,Washington,Wilson,democrat,1561,3378
11/05/1912,OK,Washington,Taft,republican,1477,3378
11/05/1912,OK,Washington,Roosevelt,independent,0,3378
11/05/1912,OK,Washington,Debs,independent,315,3378
11/05/1912,OK,Washington,Chafin,independent,25,3378
11/05/1912,OK,Washington,Other,other,0,3378
11/05/1912,OK,Washita,Wilson,democrat,1663,3533
11/05/1912,OK,Washita,Taft,republican,1100,3533
11/05/1912,OK,Washita,Roosevelt,independent,0,3533
11/05/1912,OK,Washita,Debs,independent,734,3533
11/05/1912,OK,Washita,Chafin,independent,36,3533
11/05/1912,OK,Washita,Other,other,0,3533
11/05/1912,OK,Woods,Wilson,democrat,1247,3469
11/05/1912,OK,Woods,Taft,republican,1679,3469
11/05/1912,OK,Woods,Roosevelt,independent,0,3469
11/05/1912,OK,Woods,Debs,independent,501,3469
11/05/1912,OK,Woods,Chafin,independent,42,3469
11/05/1912,OK,Woods,Other,other,0,3469
11/05/1912,OK,Woodward,Wilson,democrat,1083,3082
11/05/1912,OK,Woodward,Taft,republican,1403,3082
11/05/1912,OK,Woodward,Roosevelt,independent,0,3082
11/05/1912,OK,Woodward,Debs,independent,568,3082
11/05/1912,OK,Woodward,Chafin,independent,28,3082
11/05/1912,OK,Woodward,Other,other,0,3082
11/05/1912,OR,Baker,Wilson,democrat,1395,3686
11/05/1912,OR,Baker,Taft,republican,648,3686
11/05/1912,OR,Baker,Roosevelt,independent,1120,3686
11/05/1912,OR,Baker,Debs,independent,469,3686
11/05/1912,OR,Baker,Chafin,independent,54,3686
11/05/1912,OR,Baker,Other,other,0,3686
11/05/1912,OR,Benton,Wilson,democrat,986,2607
11/05/1912,OR,Benton,Taft,republican,715,2607
11/05/1912,OR,Benton,Roosevelt,independent,588,2607
11/05/1912,OR,Benton,Debs,independent,123,2607
11/05/1912,OR,Benton,Chafin,independent,195,2607
11/05/1912,OR,Benton,Other,other,0,2607
11/05/1912,OR,Clackamas,Wilson,democrat,2171,6532
11/05/1912,OR,Clackamas,Taft,republican,1503,6532
11/05/1912,OR,Clackamas,Roosevelt,independent,2045,6532
11/05/1912,OR,Clackamas,Debs,independent,578,6532
11/05/1912,OR,Clackamas,Chafin,independent,235,6532
11/05/1912,OR,Clackamas,Other,other,0,6532
11/05/1912,OR,Clatsop,Wilson,democrat,728,2676
11/05/1912,OR,Clatsop,Taft,republican,722,2676
11/05/1912,OR,Clatsop,Roosevelt,independent,729,2676
11/05/1912,OR,Clatsop,Debs,independent,446,2676
11/05/1912,OR,Clatsop,Chafin,independent,51,2676
11/05/1912,OR,Clatsop,Other,other,0,2676
11/05/1912,OR,Columbia,Wilson,democrat,507,2046
11/05/1912,OR,Columbia,Taft,republican,574,2046
11/05/1912,OR,Columbia,Roosevelt,independent,611,2046
11/05/1912,OR,Columbia,Debs,independent,295,2046
11/05/1912,OR,Columbia,Chafin,independent,59,2046
11/05/1912,OR,Columbia,Other,other,0,2046
11/05/1912,OR,Coos,Wilson,democrat,1081,3657
11/05/1912,OR,Coos,Taft,republican,701,3657
11/05/1912,OR,Coos,Roosevelt,independent,949,3657
11/05/1912,OR,Coos,Debs,independent,837,3657
11/05/1912,OR,Coos,Chafin,independent,89,3657
11/05/1912,OR,Coos,Other,other,0,3657
11/05/1912,OR,Crook,Wilson,democrat,1060,2790
11/05/1912,OR,Crook,Taft,republican,770,2790
11/05/1912,OR,Crook,Roosevelt,independent,608,2790
11/05/1912,OR,Crook,Debs,independent,289,2790
11/05/1912,OR,Crook,Chafin,independent,63,2790
11/05/1912,OR,Crook,Other,other,0,2790
11/05/1912,OR,Curry,Wilson,democrat,219,606
11/05/1912,OR,Curry,Taft,republican,102,606
11/05/1912,OR,Curry,Roosevelt,independent,192,606
11/05/1912,OR,Curry,Debs,independent,89,606
11/05/1912,OR,Curry,Chafin,independent,4,606
11/05/1912,OR,Curry,Other,other,0,606
11/05/1912,OR,Deschutes,Wilson,democrat,1060,2790
11/05/1912,OR,Deschutes,Taft,republican,770,2790
11/05/1912,OR,Deschutes,Roosevelt,independent,608,2790
11/05/1912,OR,Deschutes,Debs,independent,289,2790
11/05/1912,OR,Deschutes,Chafin,independent,63,2790
11/05/1912,OR,Deschutes,Other,other,0,2790
11/05/1912,OR,Douglas,Wilson,democrat,1601,4866
11/05/1912,OR,Douglas,Taft,republican,1267,4866
11/05/1912,OR,Douglas,Roosevelt,independent,1224,4866
11/05/1912,OR,Douglas,Debs,independent,658,4866
11/05/1912,OR,Douglas,Chafin,independent,116,4866
11/05/1912,OR,Douglas,Other,other,0,4866
11/05/1912,OR,Gilliam,Wilson,democrat,310,859
11/05/1912,OR,Gilliam,Taft,republican,348,859
11/05/1912,OR,Gilliam,Roosevelt,independent,150,859
11/05/1912,OR,Gilliam,Debs,independent,35,859
11/05/1912,OR,Gilliam,Chafin,independent,16,859
11/05/1912,OR,Gilliam,Other,other,0,859
11/05/1912,OR,Grant,Wilson,democrat,413,1360
11/05/1912,OR,Grant,Taft,republican,418,1360
11/05/1912,OR,Grant,Roosevelt,independent,348,1360
11/05/1912,OR,Grant,Debs,independent,167,1360
11/05/1912,OR,Grant,Chafin,independent,14,1360
11/05/1912,OR,Grant,Other,other,0,1360
11/05/1912,OR,Harney,Wilson,democrat,538,1232
11/05/1912,OR,Harney,Taft,republican,377,1232
11/05/1912,OR,Harney,Roosevelt,independent,169,1232
11/05/1912,OR,Harney,Debs,independent,140,1232
11/05/1912,OR,Harney,Chafin,independent,8,1232
11/05/1912,OR,Harney,Other,other,0,1232
11/05/1912,OR,Hood_River,Wilson,democrat,519,1581
11/05/1912,OR,Hood_River,Taft,republican,396,1581
11/05/1912,OR,Hood_River,Roosevelt,independent,491,1581
11/05/1912,OR,Hood_River,Debs,independent,121,1581
11/05/1912,OR,Hood_River,Chafin,independent,54,1581
11/05/1912,OR,Hood_River,Other,other,0,1581
11/05/1912,OR,Jackson,Wilson,democrat,2079,5243
11/05/1912,OR,Jackson,Taft,republican,847,5243
11/05/1912,OR,Jackson,Roosevelt,independent,1620,5243
11/05/1912,OR,Jackson,Debs,independent,548,5243
11/05/1912,OR,Jackson,Chafin,independent,149,5243
11/05/1912,OR,Jackson,Other,other,0,5243
11/05/1912,OR,Jefferson,Wilson,democrat,1060,2790
11/05/1912,OR,Jefferson,Taft,republican,770,2790
11/05/1912,OR,Jefferson,Roosevelt,independent,608,2790
11/05/1912,OR,Jefferson,Debs,independent,289,2790
11/05/1912,OR,Jefferson,Chafin,independent,63,2790
11/05/1912,OR,Jefferson,Other,other,0,2790
11/05/1912,OR,Josephine,Wilson,democrat,702,2230
11/05/1912,OR,Josephine,Taft,republican,305,2230
11/05/1912,OR,Josephine,Roosevelt,independent,794,2230
11/05/1912,OR,Josephine,Debs,independent,397,2230
11/05/1912,OR,Josephine,Chafin,independent,32,2230
11/05/1912,OR,Josephine,Other,other,0,2230
11/05/1912,OR,Klamath,Wilson,democrat,815,1943
11/05/1912,OR,Klamath,Taft,republican,433,1943
11/05/1912,OR,Klamath,Roosevelt,independent,502,1943
11/05/1912,OR,Klamath,Debs,independent,163,1943
11/05/1912,OR,Klamath,Chafin,independent,30,1943
11/05/1912,OR,Klamath,Other,other,0,1943
11/05/1912,OR,Lake,Wilson,democrat,357,1061
11/05/1912,OR,Lake,Taft,republican,297,1061
11/05/1912,OR,Lake,Roosevelt,independent,286,1061
11/05/1912,OR,Lake,Debs,independent,108,1061
11/05/1912,OR,Lake,Chafin,independent,13,1061
11/05/1912,OR,Lake,Other,other,0,1061
11/05/1912,OR,Lane,Wilson,democrat,2596,7513
11/05/1912,OR,Lane,Taft,republican,1986,7513
11/05/1912,OR,Lane,Roosevelt,independent,1815,7513
11/05/1912,OR,Lane,Debs,independent,773,7513
11/05/1912,OR,Lane,Chafin,independent,343,7513
11/05/1912,OR,Lane,Other,other,0,7513
11/05/1912,OR,Lincoln,Wilson,democrat,375,1319
11/05/1912,OR,Lincoln,Taft,republican,410,1319
11/05/1912,OR,Lincoln,Roosevelt,independent,265,1319
11/05/1912,OR,Lincoln,Debs,independent,227,1319
11/05/1912,OR,Lincoln,Chafin,independent,42,1319
11/05/1912,OR,Lincoln,Other,other,0,1319
11/05/1912,OR,Linn,Wilson,democrat,2134,5376
11/05/1912,OR,Linn,Taft,republican,1301,5376
11/05/1912,OR,Linn,Roosevelt,independent,1229,5376
11/05/1912,OR,Linn,Debs,independent,412,5376
11/05/1912,OR,Linn,Chafin,independent,300,5376
11/05/1912,OR,Linn,Other,other,0,5376
11/05/1912,OR,Malheur,Wilson,democrat,656,1919
11/05/1912,OR,Malheur,Taft,republican,648,1919
11/05/1912,OR,Malheur,Roosevelt,independent,418,1919
11/05/1912,OR,Malheur,Debs,independent,165,1919
11/05/1912,OR,Malheur,Chafin,independent,32,1919
11/05/1912,OR,Malheur,Other,other,0,1919
11/05/1912,OR,Marion,Wilson,democrat,2588,8085
11/05/1912,OR,Marion,Taft,republican,2523,8085
11/05/1912,OR,Marion,Roosevelt,independent,1919,8085
11/05/1912,OR,Marion,Debs,independent,580,8085
11/05/1912,OR,Marion,Chafin,independent,475,8085
11/05/1912,OR,Marion,Other,other,0,8085
11/05/1912,OR,Morrow,Wilson,democrat,275,1050
11/05/1912,OR,Morrow,Taft,republican,447,1050
11/05/1912,OR,Morrow,Roosevelt,independent,187,1050
11/05/1912,OR,Morrow,Debs,independent,121,1050
11/05/1912,OR,Morrow,Chafin,independent,20,1050
11/05/1912,OR,Morrow,Other,other,0,1050
11/05/1912,OR,Multnomah,Wilson,democrat,13894,39968
11/05/1912,OR,Multnomah,Taft,republican,9212,39968
11/05/1912,OR,Multnomah,Roosevelt,independent,12523,39968
11/05/1912,OR,Multnomah,Debs,independent,3578,39968
11/05/1912,OR,Multnomah,Chafin,independent,761,39968
11/05/1912,OR,Multnomah,Other,other,0,39968
11/05/1912,OR,Polk,Wilson,democrat,1201,3252
11/05/1912,OR,Polk,Taft,republican,1043,3252
11/05/1912,OR,Polk,Roosevelt,independent,637,3252
11/05/1912,OR,Polk,Debs,independent,207,3252
11/05/1912,OR,Polk,Chafin,independent,164,3252
11/05/1912,OR,Polk,Other,other,0,3252
11/05/1912,OR,Sherman,Wilson,democrat,232,700
11/05/1912,OR,Sherman,Taft,republican,244,700
11/05/1912,OR,Sherman,Roosevelt,independent,166,700
11/05/1912,OR,Sherman,Debs,independent,21,700
11/05/1912,OR,Sherman,Chafin,independent,37,700
11/05/1912,OR,Sherman,Other,other,0,700
11/05/1912,OR,Tillamook,Wilson,democrat,411,1478
11/05/1912,OR,Tillamook,Taft,republican,496,1478
11/05/1912,OR,Tillamook,Roosevelt,independent,369,1478
11/05/1912,OR,Tillamook,Debs,independent,157,1478
11/05/1912,OR,Tillamook,Chafin,independent,45,1478
11/05/1912,OR,Tillamook,Other,other,0,1478
11/05/1912,OR,Umatilla,Wilson,democrat,1563,4304
11/05/1912,OR,Umatilla,Taft,republican,1261,4304
11/05/1912,OR,Umatilla,Roosevelt,independent,1044,4304
11/05/1912,OR,Umatilla,Debs,independent,304,4304
11/05/1912,OR,Umatilla,Chafin,independent,132,4304
11/05/1912,OR,Umatilla,Other,other,0,4304
11/05/1912,OR,Union,Wilson,democrat,1090,3134
11/05/1912,OR,Union,Taft,republican,671,3134
11/05/1912,OR,Union,Roosevelt,independent,946,3134
11/05/1912,OR,Union,Debs,independent,334,3134
11/05/1912,OR,Union,Chafin,independent,93,3134
11/05/1912,OR,Union,Other,other,0,3134
11/05/1912,OR,Wallowa,Wilson,democrat,610,1832
11/05/1912,OR,Wallowa,Taft,republican,353,1832
11/05/1912,OR,Wallowa,Roosevelt,independent,600,1832
11/05/1912,OR,Wallowa,Debs,independent,214,1832
11/05/1912,OR,Wallowa,Chafin,independent,55,1832
11/05/1912,OR,Wallowa,Other,other,0,1832
11/05/1912,OR,Wasco,Wilson,democrat,929,2594
11/05/1912,OR,Wasco,Taft,republican,775,2594
11/05/1912,OR,Wasco,Roosevelt,independent,587,2594
11/05/1912,OR,Wasco,Debs,independent,212,2594
11/05/1912,OR,Wasco,Chafin,independent,91,2594
11/05/1912,OR,Wasco,Other,other,0,2594
11/05/1912,OR,Washington,Wilson,democrat,1429,4659
11/05/1912,OR,Washington,Taft,republican,1261,4659
11/05/1912,OR,Washington,Roosevelt,independent,1455,4659
11/05/1912,OR,Washington,Debs,independent,290,4659
11/05/1912,OR,Washington,Chafin,independent,224,4659
11/05/1912,OR,Washington,Other,other,0,4659
11/05/1912,OR,Wheeler,Wilson,democrat,222,686
11/05/1912,OR,Wheeler,Taft,republican,307,686
11/05/1912,OR,Wheeler,Roosevelt,independent,129,686
11/05/1912,OR,Wheeler,Debs,independent,14,686
11/05/1912,OR,Wheeler,Chafin,independent,14,686
11/05/1912,OR,Wheeler,Other,other,0,686
11/05/1912,OR,Yamhill,Wilson,democrat,1378,4196
11/05/1912,OR,Yamhill,Taft,republican,1312,4196
11/05/1912,OR,Yamhill,Roosevelt,independent,885,4196
11/05/1912,OR,Yamhill,Debs,independent,271,4196
11/05/1912,OR,Yamhill,Chafin,independent,350,4196
11/05/1912,OR,Yamhill,Other,other,0,4196
11/05/1912,PA,Adams,Wilson,democrat,3682,7210
11/05/1912,PA,Adams,Taft,republican,819,7210
11/05/1912,PA,Adams,Roosevelt,independent,2548,7210
11/05/1912,PA,Adams,Debs,independent,90,7210
11/05/1912,PA,Adams,Chafin,independent,67,7210
11/05/1912,PA,Adams,Other,other,4,7210
11/05/1912,PA,Allegheny,Wilson,democrat,31417,126386
11/05/1912,PA,Allegheny,Taft,republican,23822,126386
11/05/1912,PA,Allegheny,Roosevelt,independent,50017,126386
11/05/1912,PA,Allegheny,Debs,independent,19554,126386
11/05/1912,PA,Allegheny,Chafin,independent,1402,126386
11/05/1912,PA,Allegheny,Other,other,174,126386
11/05/1912,PA,Armstrong,Wilson,democrat,3027,10070
11/05/1912,PA,Armstrong,Taft,republican,1904,10070
11/05/1912,PA,Armstrong,Roosevelt,independent,4297,10070
11/05/1912,PA,Armstrong,Debs,independent,643,10070
11/05/1912,PA,Armstrong,Chafin,independent,198,10070
11/05/1912,PA,Armstrong,Other,other,1,10070
11/05/1912,PA,Beaver,Wilson,democrat,3037,12602
11/05/1912,PA,Beaver,Taft,republican,2759,12602
11/05/1912,PA,Beaver,Roosevelt,independent,4517,12602
11/05/1912,PA,Beaver,Debs,independent,1748,12602
11/05/1912,PA,Beaver,Chafin,independent,534,12602
11/05/1912,PA,Beaver,Other,other,7,12602
11/05/1912,PA,Bedford,Wilson,democrat,2694,7344
11/05/1912,PA,Bedford,Taft,republican,1140,7344
11/05/1912,PA,Bedford,Roosevelt,independent,2971,7344
11/05/1912,PA,Bedford,Debs,independent,423,7344
11/05/1912,PA,Bedford,Chafin,independent,115,7344
11/05/1912,PA,Bedford,Other,other,1,7344
11/05/1912,PA,Berks,Wilson,democrat,16430,34560
11/05/1912,PA,Berks,Taft,republican,3032,34560
11/05/1912,PA,Berks,Roosevelt,independent,11284,34560
11/05/1912,PA,Berks,Debs,independent,3636,34560
11/05/1912,PA,Berks,Chafin,independent,160,34560
11/05/1912,PA,Berks,Other,other,18,34560
11/05/1912,PA,Blair,Wilson,democrat,4108,17276
11/05/1912,PA,Blair,Taft,republican,3138,17276
11/05/1912,PA,Blair,Roosevelt,independent,8179,17276
11/05/1912,PA,Blair,Debs,independent,1599,17276
11/05/1912,PA,Blair,Chafin,independent,223,17276
11/05/1912,PA,Blair,Other,other,29,17276
11/05/1912,PA,Bradford,Wilson,democrat,2960,10957
11/05/1912,PA,Bradford,Taft,republican,2034,10957
11/05/1912,PA,Bradford,Roosevelt,independent,5379,10957
11/05/1912,PA,Bradford,Debs,independent,238,10957
11/05/1912,PA,Bradford,Chafin,independent,342,10957
11/05/1912,PA,Bradford,Other,other,4,10957
11/05/1912,PA,Bucks,Wilson,democrat,6773,17037
11/05/1912,PA,Bucks,Taft,republican,5452,17037
11/05/1912,PA,Bucks,Roosevelt,independent,4280,17037
11/05/1912,PA,Bucks,Debs,independent,411,17037
11/05/1912,PA,Bucks,Chafin,independent,119,17037
11/05/1912,PA,Bucks,Other,other,2,17037
11/05/1912,PA,Butler,Wilson,democrat,4022,11215
11/05/1912,PA,Butler,Taft,republican,1273,11215
11/05/1912,PA,Butler,Roosevelt,independent,4327,11215
11/05/1912,PA,Butler,Debs,independent,450,11215
11/05/1912,PA,Butler,Chafin,independent,1139,11215
11/05/1912,PA,Butler,Other,other,4,11215
11/05/1912,PA,Cambria,Wilson,democrat,7282,21725
11/05/1912,PA,Cambria,Taft,republican,3252,21725
11/05/1912,PA,Cambria,Roosevelt,independent,10066,21725
11/05/1912,PA,Cambria,Debs,independent,869,21725
11/05/1912,PA,Cambria,Chafin,independent,243,21725
11/05/1912,PA,Cambria,Other,other,13,21725
11/05/1912,PA,Cameron,Wilson,democrat,291,1289
11/05/1912,PA,Cameron,Taft,republican,388,1289
11/05/1912,PA,Cameron,Roosevelt,independent,553,1289
11/05/1912,PA,Cameron,Debs,independent,36,1289
11/05/1912,PA,Cameron,Chafin,independent,20,1289
11/05/1912,PA,Cameron,Other,other,1,1289
11/05/1912,PA,Carbon,Wilson,democrat,3652,8934
11/05/1912,PA,Carbon,Taft,republican,1246,8934
11/05/1912,PA,Carbon,Roosevelt,independent,3549,8934
11/05/1912,PA,Carbon,Debs,independent,428,8934
11/05/1912,PA,Carbon,Chafin,independent,57,8934
11/05/1912,PA,Carbon,Other,other,2,8934
11/05/1912,PA,Centre,Wilson,democrat,3445,7926
11/05/1912,PA,Centre,Taft,republican,1507,7926
11/05/1912,PA,Centre,Roosevelt,independent,2612,7926
11/05/1912,PA,Centre,Debs,independent,227,7926
11/05/1912,PA,Centre,Chafin,independent,132,7926
11/05/1912,PA,Centre,Other,other,3,7926
11/05/1912,PA,Chester,Wilson,democrat,6901,19786
11/05/1912,PA,Chester,Taft,republican,5708,19786
11/05/1912,PA,Chester,Roosevelt,independent,6596,19786
11/05/1912,PA,Chester,Debs,independent,314,19786
11/05/1912,PA,Chester,Chafin,independent,263,19786
11/05/1912,PA,Chester,Other,other,4,19786
11/05/1912,PA,Clarion,Wilson,democrat,3079,6262
11/05/1912,PA,Clarion,Taft,republican,916,6262
11/05/1912,PA,Clarion,Roosevelt,independent,1724,6262
11/05/1912,PA,Clarion,Debs,independent,315,6262
11/05/1912,PA,Clarion,Chafin,independent,224,6262
11/05/1912,PA,Clarion,Other,other,4,6262
11/05/1912,PA,Clearfield,Wilson,democrat,4670,12900
11/05/1912,PA,Clearfield,Taft,republican,1523,12900
11/05/1912,PA,Clearfield,Roosevelt,independent,4902,12900
11/05/1912,PA,Clearfield,Debs,independent,1410,12900
11/05/1912,PA,Clearfield,Chafin,independent,381,12900
11/05/1912,PA,Clearfield,Other,other,14,12900
11/05/1912,PA,Clinton,Wilson,democrat,2200,6035
11/05/1912,PA,Clinton,Taft,republican,1214,6035
11/05/1912,PA,Clinton,Roosevelt,independent,1926,6035
11/05/1912,PA,Clinton,Debs,independent,613,6035
11/05/1912,PA,Clinton,Chafin,independent,77,6035
11/05/1912,PA,Clinton,Other,other,5,6035
11/05/1912,PA,Columbia,Wilson,democrat,4905,8910
11/05/1912,PA,Columbia,Taft,republican,889,8910
11/05/1912,PA,Columbia,Roosevelt,independent,2697,8910
11/05/1912,PA,Columbia,Debs,independent,242,8910
11/05/1912,PA,Columbia,Chafin,independent,175,8910
11/05/1912,PA,Columbia,Other,other,2,8910
11/05/1912,PA,Crawford,Wilson,democrat,3908,12147
11/05/1912,PA,Crawford,Taft,republican,2497,12147
11/05/1912,PA,Crawford,Roosevelt,independent,4139,12147
11/05/1912,PA,Crawford,Debs,independent,1041,12147
11/05/1912,PA,Crawford,Chafin,independent,556,12147
11/05/1912,PA,Crawford,Other,other,6,12147
11/05/1912,PA,Cumberland,Wilson,democrat,5023,11712
11/05/1912,PA,Cumberland,Taft,republican,2566,11712
11/05/1912,PA,Cumberland,Roosevelt,independent,3507,11712
11/05/1912,PA,Cumberland,Debs,independent,345,11712
11/05/1912,PA,Cumberland,Chafin,independent,262,11712
11/05/1912,PA,Cumberland,Other,other,9,11712
11/05/1912,PA,Dauphin,Wilson,democrat,7470,25819
11/05/1912,PA,Dauphin,Taft,republican,6012,25819
11/05/1912,PA,Dauphin,Roosevelt,independent,10676,25819
11/05/1912,PA,Dauphin,Debs,independent,1363,25819
11/05/1912,PA,Dauphin,Chafin,independent,287,25819
11/05/1912,PA,Dauphin,Other,other,11,25819
11/05/1912,PA,Delaware,Wilson,democrat,6001,23238
11/05/1912,PA,Delaware,Taft,republican,8418,23238
11/05/1912,PA,Delaware,Roosevelt,independent,8272,23238
11/05/1912,PA,Delaware,Debs,independent,374,23238
11/05/1912,PA,Delaware,Chafin,independent,170,23238
11/05/1912,PA,Delaware,Other,other,3,23238
11/05/1912,PA,Elk,Wilson,democrat,2057,5742
11/05/1912,PA,Elk,Taft,republican,603,5742
11/05/1912,PA,Elk,Roosevelt,independent,2638,5742
11/05/1912,PA,Elk,Debs,independent,363,5742
11/05/1912,PA,Elk,Chafin,independent,79,5742
11/05/1912,PA,Elk,Other,other,2,5742
11/05/1912,PA,Erie,Wilson,democrat,5633,18408
11/05/1912,PA,Erie,Taft,republican,4958,18408
11/05/1912,PA,Erie,Roosevelt,independent,5019,18408
11/05/1912,PA,Erie,Debs,independent,1972,18408
11/05/1912,PA,Erie,Chafin,independent,800,18408
11/05/1912,PA,Erie,Other,other,26,18408
11/05/1912,PA,Fayette,Wilson,democrat,7363,18892
11/05/1912,PA,Fayette,Taft,republican,4168,18892
11/05/1912,PA,Fayette,Roosevelt,independent,4257,18892
11/05/1912,PA,Fayette,Debs,independent,2462,18892
11/05/1912,PA,Fayette,Chafin,independent,632,18892
11/05/1912,PA,Fayette,Other,other,10,18892
11/05/1912,PA,Forest,Wilson,democrat,373,1560
11/05/1912,PA,Forest,Taft,republican,240,1560
11/05/1912,PA,Forest,Roosevelt,independent,588,1560
11/05/1912,PA,Forest,Debs,independent,263,1560
11/05/1912,PA,Forest,Chafin,independent,96,1560
11/05/1912,PA,Forest,Other,other,0,1560
11/05/1912,PA,Franklin,Wilson,democrat,4505,11523
11/05/1912,PA,Franklin,Taft,republican,2710,11523
11/05/1912,PA,Franklin,Roosevelt,independent,3787,11523
11/05/1912,PA,Franklin,Debs,independent,414,11523
11/05/1912,PA,Franklin,Chafin,independent,105,11523
11/05/1912,PA,Franklin,Other,other,2,11523
11/05/1912,PA,Fulton,Wilson,democrat,1080,2067
11/05/1912,PA,Fulton,Taft,republican,317,2067
11/05/1912,PA,Fulton,Roosevelt,independent,622,2067
11/05/1912,PA,Fulton,Debs,independent,23,2067
11/05/1912,PA,Fulton,Chafin,independent,24,2067
11/05/1912,PA,Fulton,Other,other,1,2067
11/05/1912,PA,Greene,Wilson,democrat,3551,6052
11/05/1912,PA,Greene,Taft,republican,1150,6052
11/05/1912,PA,Greene,Roosevelt,independent,1063,6052
11/05/1912,PA,Greene,Debs,independent,176,6052
11/05/1912,PA,Greene,Chafin,independent,109,6052
11/05/1912,PA,Greene,Other,other,3,6052
11/05/1912,PA,Huntingdon,Wilson,democrat,1538,6300
11/05/1912,PA,Huntingdon,Taft,republican,903,6300
11/05/1912,PA,Huntingdon,Roosevelt,independent,3493,6300
11/05/1912,PA,Huntingdon,Debs,independent,263,6300
11/05/1912,PA,Huntingdon,Chafin,independent,102,6300
11/05/1912,PA,Huntingdon,Other,other,1,6300
